code,name,area,state,type,pop
213011339,Sydenham,3.9479,vic,sa2,12765
213011340,Taylors Lakes,18.4632,vic,sa2,18400
213021341,Altona,17.6847,vic,sa2,13711
213021342,Altona Meadows,10.5398,vic,sa2,20407
213021343,Altona North,16.1844,vic,sa2,15195
213021344,Newport,8.8407,vic,sa2,19179
213021345,Seabrook,1.6199,vic,sa2,5516
213021346,Williamstown,7.3463,vic,sa2,16929
213031347,Braybrook,7.4842,vic,sa2,20132
213031348,Footscray,4.967,vic,sa2,18623
213031349,Maribyrnong,5.4934,vic,sa2,13780
213031350,Seddon - Kingsville,1.6803,vic,sa2,10011
213031351,West Footscray - Tottenham,5.9807,vic,sa2,12610
213031352,Yarraville,5.6198,vic,sa2,16231
213041353,Bacchus Marsh,196.2984,vic,sa2,22223
213041355,Hillside,66.5481,vic,sa2,24151
213041356,Melton,130.7052,vic,sa2,20188
213041357,Melton South,110.9612,vic,sa2,28613
213041358,Melton West,24.2021,vic,sa2,19964
213041359,Rockbank - Mount Cottrell,125.7608,vic,sa2,6455
213041360,Taylors Hill,5.9679,vic,sa2,20916
213041461,Burnside,2.552,vic,sa2,5296
213041462,Burnside Heights,1.9953,vic,sa2,6688
213041463,Caroline Springs,6.9526,vic,sa2,21726
213051361,Hoppers Crossing - North,10.9136,vic,sa2,20292
213051362,Hoppers Crossing - South,7.0114,vic,sa2,20605
213051363,Laverton,22.2451,vic,sa2,10949
213051365,Tarneit,62.142,vic,sa2,43403
213051366,Truganina,27.1648,vic,sa2,30249
213051368,Werribee - South,114.0334,vic,sa2,13113
213051369,Wyndham Vale,128.2408,vic,sa2,27218
213051464,Point Cook - East,19.0355,vic,sa2,16025
213051465,Point Cook - North,8.4906,vic,sa2,25328
213051466,Point Cook - South,9.4222,vic,sa2,18375
213051467,Werribee - East,7.7569,vic,sa2,20983
213051468,Werribee - West,127.6632,vic,sa2,14315
214011370,Carrum Downs,20.3079,vic,sa2,22082
214011371,Frankston,11.6244,vic,sa2,23964
214011372,Frankston North,13.2383,vic,sa2,19966
214011373,Frankston South,14.5602,vic,sa2,19216
214011374,Langwarrin,37.6199,vic,sa2,25156
214011375,Seaford (Vic.),12.4321,vic,sa2,17377
214011376,Skye - Sandhurst,19.8152,vic,sa2,14084
214021377,Dromana,45.0575,vic,sa2,12325
214021378,Flinders,287.3793,vic,sa2,5653
214021379,Hastings - Somers,108.884,vic,sa2,23345
214021380,Mornington,21.0928,vic,sa2,25913
214021381,Mount Eliza,23.2077,vic,sa2,19022
214021382,Mount Martha,30.2094,vic,sa2,19773
214021383,Point Nepean,67.1875,vic,sa2,18433
214021384,Rosebud - McCrae,23.7957,vic,sa2,22087
214021385,Somerville,117.354,vic,sa2,19271
215011386,Ararat,161.179,vic,sa2,8413
215011387,Ararat Region,4023.1982,vic,sa2,3222
215011388,Horsham,83.0691,vic,sa2,16514
215011389,Horsham Region,4251.4674,vic,sa2,3417
215011390,Nhill Region,11042.819,vic,sa2,6797
215011391,St Arnaud,3008.575,vic,sa2,3288
215011392,Stawell,2743.4311,vic,sa2,8129
215011393,West Wimmera,5685.8858,vic,sa2,2716
215011394,Yarriambiack,7139.5816,vic,sa2,6610
215021395,Irymple,88.2946,vic,sa2,7090
215021396,Merbein,101.8248,vic,sa2,4885
215021398,Mildura Region,21569.5292,vic,sa2,3754
215021399,Red Cliffs,246.7202,vic,sa2,6008
215021469,Mildura - North,25.1167,vic,sa2,18658
215021470,Mildura - South,50.9981,vic,sa2,15120
215031400,Buloke,8068.6848,vic,sa2,6187
215031401,Gannawarra,3568.2177,vic,sa2,6653
215031402,Kerang,146.6076,vic,sa2,3885
215031403,Robinvale,181.743,vic,sa2,3373
215031404,Swan Hill,126.581,vic,sa2,11103
215031405,Swan Hill Region,5759.2126,vic,sa2,6289
216011406,Echuca,183.8175,vic,sa2,14934
216011407,Kyabram,738.862,vic,sa2,11029
216011408,Lockington - Gunbower,1646.3584,vic,sa2,3874
216011409,Rochester,351.6447,vic,sa2,3906
216011410,Rushworth,1633.8861,vic,sa2,4054
216021411,Cobram,131.5329,vic,sa2,6422
216021412,Moira,1498.8166,vic,sa2,2665
216021413,Numurkah,2321.0253,vic,sa2,12421
216021414,Yarrawonga,94.999,vic,sa2,8291
216031415,Mooroopna,39.9733,vic,sa2,8087
216031416,Shepparton - North,65.6581,vic,sa2,19381
216031417,Shepparton - South,143.2741,vic,sa2,24163
216031418,Shepparton Region - East,1055.5778,vic,sa2,3881
216031419,Shepparton Region - West,1028.6793,vic,sa2,10388
217011420,Glenelg (Vic.),6121.2107,vic,sa2,8733
217011421,Hamilton (Vic.),198.3369,vic,sa2,10120
217011422,Portland,63.985,vic,sa2,10900
217011423,Southern Grampians,6562.6438,vic,sa2,6093
217031471,Camperdown,98.1178,vic,sa2,3537
217031472,Colac,54.7344,vic,sa2,12547
217031473,Colac Region,1934.2763,vic,sa2,5363
217031474,Corangamite - North,2538.3286,vic,sa2,5354
217031475,Corangamite - South,1805.2082,vic,sa2,7178
217031476,Otway,1505.8895,vic,sa2,3579
217041477,Moyne - East,3275.799,vic,sa2,6670
217041478,Moyne - West,2037.7626,vic,sa2,9776
217041479,Warrnambool - North,62.4201,vic,sa2,21975
217041480,Warrnambool - South,120.1956,vic,sa2,13239
301011001,Alexandra Hills,13.6312,qld,sa2,16797
301011002,Belmont - Gumdale,33.1072,qld,sa2,7856
301011003,Birkdale,11.5987,qld,sa2,15642
301011004,Capalaba,18.889,qld,sa2,18779
301011005,Thorneside,2.6658,qld,sa2,3980
301011006,Wellington Point,9.404,qld,sa2,12324
301021007,Cleveland,11.8548,qld,sa2,15661
301021008,Ormiston,4.929,qld,sa2,6089
301021009,Redland Bay,46.8997,qld,sa2,17253
301021011,Sheldon - Mount Cotton,65.1972,qld,sa2,8743
301021012,Thornlands,21.6475,qld,sa2,16354
301021013,Victoria Point,13.4057,qld,sa2,15622
301021527,Redland Islands,317.0444,qld,sa2,9619
301031014,Brisbane Port - Lytton,32.7859,qld,sa2,9
301031015,Manly - Lota,4.1989,qld,sa2,7793
301031016,Manly West,4.9055,qld,sa2,12140
301031017,Murarrie,8.4389,qld,sa2,4453
301031018,Tingalpa,8.9263,qld,sa2,9227
301031019,Wakerley,5.1962,qld,sa2,9579
301031020,Wynnum,6.1324,qld,sa2,14145
301031021,Wynnum West - Hemmant,12.2743,qld,sa2,15616
302011022,Bald Hills,13.3544,qld,sa2,7688
302011023,Bridgeman Downs,9.4789,qld,sa2,8902
302011024,Carseldine,4.5457,qld,sa2,9734
302011025,Everton Park,4.1663,qld,sa2,9609
302011026,McDowall,4.3856,qld,sa2,8042
302021027,Aspley,6.258,qld,sa2,12914
302021028,Chermside,3.3875,qld,sa2,10264
302021029,Chermside West,3.4032,qld,sa2,6650
302021030,Geebung,4.0441,qld,sa2,4512
302021031,Kedron - Gordon Park,5.22,qld,sa2,14828
302021032,Stafford,3.4381,qld,sa2,7060
302021033,Stafford Heights,2.9088,qld,sa2,7217
302021034,Wavell Heights,3.5792,qld,sa2,10491
302031035,Boondall,10.7506,qld,sa2,9839
302031036,Brisbane Airport,45.4859,qld,sa2,200
302031037,Eagle Farm - Pinkenba,7.2338,qld,sa2,1124
302031038,Northgate - Virginia,6.1268,qld,sa2,6973
302031039,Nudgee - Banyo,13.762,qld,sa2,10320
302031040,Nundah,3.6728,qld,sa2,13784
302041041,Bracken Ridge,8.1103,qld,sa2,17815
302041042,Brighton (Qld),6.4901,qld,sa2,9947
302041043,Deagon,2.8177,qld,sa2,3884
302041044,Sandgate - Shorncliffe,4.3474,qld,sa2,7026
302041045,Taigum - Fitzgibbon,6.2815,qld,sa2,13902
302041046,Zillmere,3.7003,qld,sa2,9545
303011047,Camp Hill,4.5806,qld,sa2,12094
303011048,Cannon Hill,3.9526,qld,sa2,6535
303011049,Carina,4.3823,qld,sa2,11909
303011050,Carina Heights,3.3991,qld,sa2,7027
303011051,Carindale,10.1962,qld,sa2,16780
303021052,Annerley,2.8756,qld,sa2,12334
303021053,Coorparoo,5.3318,qld,sa2,17903
303021054,Fairfield - Dutton Park,2.0789,qld,sa2,5472
303021055,Greenslopes,2.9543,qld,sa2,9998
303021056,Holland Park,3.2615,qld,sa2,9026
303021057,Holland Park West,2.566,qld,sa2,6736
303021058,Woolloongabba,2.4051,qld,sa2,6161
303021059,Yeronga,6.0918,qld,sa2,10410
303031060,Eight Mile Plains,7.6829,qld,sa2,16148
303031061,Macgregor (Qld),2.6853,qld,sa2,6371
303031062,Mansfield (Qld),5.3088,qld,sa2,9249
303031063,Mount Gravatt,7.3648,qld,sa2,16334
303031064,Rochedale - Burbank,47.346,qld,sa2,7899
303031065,Upper Mount Gravatt,4.212,qld,sa2,10348
303031066,Wishart,4.787,qld,sa2,11572
303041067,Coopers Plains,4.3818,qld,sa2,6052
303041068,Moorooka,4.0941,qld,sa2,11212
303041069,Robertson,1.9048,qld,sa2,5508
303041070,Salisbury - Nathan,9.5473,qld,sa2,7539
303041071,Tarragindi,4.5496,qld,sa2,11513
303051072,Algester,3.6903,qld,sa2,9009
303051073,Calamvale - Stretton,19.736,qld,sa2,23392
303051074,Pallara - Willawong,26.6979,qld,sa2,5324
303051075,Parkinson - Drewvale,12.6742,qld,sa2,16625
303051076,Rocklea - Acacia Ridge,22.446,qld,sa2,10295
303061077,Kuraby,4.6423,qld,sa2,9025
303061078,Runcorn,6.6898,qld,sa2,15420
303061079,Sunnybank,4.387,qld,sa2,9610
303061080,Sunnybank Hills,6.4409,qld,sa2,19225
304011081,Jindalee - Mount Ommaney,4.8007,qld,sa2,7808
304011082,Middle Park - Jamboree Heights,2.6736,qld,sa2,7437
304011083,Riverhills,2.1789,qld,sa2,4287
304011084,Seventeen Mile Rocks - Sinnamon Park,5.4184,qld,sa2,9955
304011085,Westlake,1.9039,qld,sa2,4552
304021086,Bellbowrie - Moggill,17.4209,qld,sa2,10714
304021087,Brookfield - Kenmore Hills,58.0413,qld,sa2,7030
304021088,Chapel Hill,5.3985,qld,sa2,10779
304021089,Fig Tree Pocket,4.2808,qld,sa2,4349
304021090,Kenmore,5.2795,qld,sa2,9388
304021091,Pinjarra Hills - Pullenvale,44.1902,qld,sa2,5577
304031092,Chelmer - Graceville,3.2389,qld,sa2,8139
304031093,Corinda,2.884,qld,sa2,5215
304031094,Indooroopilly,7.3543,qld,sa2,13064
304031095,Sherwood,2.2804,qld,sa2,6064
304031096,St Lucia,3.4245,qld,sa2,14089
304031097,Taringa,2.1143,qld,sa2,9366
304041098,Enoggera,9.6008,qld,sa2,9060
304041099,Enoggera Reservoir,37.694,qld,sa2,26
304041100,Keperra,5.1926,qld,sa2,7417
304041101,Mitchelton,4.2224,qld,sa2,9025
304041102,Mount Coot-tha,14.5975,qld,sa2,0
304041103,The Gap,12.2584,qld,sa2,17180
304041104,Upper Kedron - Ferny Grove,13.2023,qld,sa2,10878
305011105,Brisbane City,2.3663,qld,sa2,11809
305011106,Fortitude Valley,1.2745,qld,sa2,8579
305011107,Highgate Hill,1.21,qld,sa2,7003
305011108,Kangaroo Point,1.3389,qld,sa2,9496
305011109,New Farm,2.1438,qld,sa2,14098
305011110,South Brisbane,2.0168,qld,sa2,9301
305011111,Spring Hill,1.2432,qld,sa2,7018
305011112,West End,1.9654,qld,sa2,11893
305021113,Balmoral,1.3831,qld,sa2,4653
305021114,Bulimba,2.0607,qld,sa2,7404
305021115,East Brisbane,1.8712,qld,sa2,6318
305021116,Hawthorne,1.3864,qld,sa2,5348
305021117,Morningside - Seven Hills,6.6452,qld,sa2,14059
305021118,Norman Park,2.2523,qld,sa2,6905
305031119,Albion,1.5055,qld,sa2,3406
305031120,Alderley,2.4567,qld,sa2,6540
305031121,Ascot,2.4681,qld,sa2,5535
305031122,Clayfield,2.9262,qld,sa2,11251
305031123,Grange,1.7881,qld,sa2,4463
305031124,Hamilton (Qld),1.6387,qld,sa2,7168
305031125,Hendra,2.6919,qld,sa2,5054
305031126,Kelvin Grove - Herston,3.3694,qld,sa2,11509
305031127,Newmarket,1.6584,qld,sa2,5417
305031128,Newstead - Bowen Hills,3.0555,qld,sa2,13938
305031129,Wilston,1.3878,qld,sa2,4179
305031130,Windsor,2.9152,qld,sa2,8062
305031131,Wooloowin - Lutwyche,3.0846,qld,sa2,10946
305041132,Ashgrove,6.5216,qld,sa2,14401
305041133,Auchenflower,1.2722,qld,sa2,5994
305041134,Bardon,4.6853,qld,sa2,10442
305041135,Paddington - Milton,3.5836,qld,sa2,12122
305041136,Red Hill (Qld),1.69,qld,sa2,6187
305041137,Toowong,3.8828,qld,sa2,12095
306011138,Brinsmead,5.1185,qld,sa2,5677
306011139,Clifton Beach - Kewarra Beach,37.5348,qld,sa2,11494
306011140,Freshwater - Stratford,15.1182,qld,sa2,3732
306011141,Redlynch,59.3881,qld,sa2,13629
306011142,Trinity Beach - Smithfield,22.1512,qld,sa2,15465
306011143,Yorkeys Knob - Machans Beach,21.0049,qld,sa2,6419
306021144,Bentley Park,6.8595,qld,sa2,8470
306021145,Cairns City,6.1989,qld,sa2,12372
306021146,Earlville - Bayview Heights,7.8621,qld,sa2,8381
306021147,Edmonton,19.9982,qld,sa2,11138
306021148,Gordonvale - Trinity,327.0868,qld,sa2,9264
306021149,Kanimbla - Mooroobool,7.6847,qld,sa2,10449
306021150,Lamb Range,212.6428,qld,sa2,0
306021151,Manoora,2.2314,qld,sa2,6287
306021152,Manunda,4.2458,qld,sa2,5590
306021153,Mount Sheridan,6.7389,qld,sa2,8646
306021154,Westcourt - Bungalow,9.7287,qld,sa2,6511
306021155,White Rock,9.5277,qld,sa2,4976
306021156,Whitfield - Edge Hill,6.9258,qld,sa2,8574
306021157,Woree,5.7346,qld,sa2,4919
306031158,Babinda,669.1832,qld,sa2,4304
306031159,Innisfail,53.0453,qld,sa2,9627
306031160,Johnstone,1294.6919,qld,sa2,8140
306031161,Tully,3065.1355,qld,sa2,11065
306031162,Wooroonooran,754.2885,qld,sa2,3
306031163,Yarrabah,158.8381,qld,sa2,2848
306041164,Daintree,2231.2024,qld,sa2,6584
306041165,Port Douglas,189.8889,qld,sa2,5548
306051166,Atherton,235.1886,qld,sa2,11233
306051167,Herberton,9566.224,qld,sa2,5693
306051168,Kuranda,591.3183,qld,sa2,4661
306051169,Malanda - Yungaburra,1254.9789,qld,sa2,8640
306051170,Mareeba,480.2031,qld,sa2,11698
307011171,Balonne,31103.7071,qld,sa2,4334
307011172,Chinchilla,8048.7229,qld,sa2,8616
307011173,Goondiwindi,830.2795,qld,sa2,6528
307011174,Inglewood - Waggamba,17515.6301,qld,sa2,4248
307011175,Miles - Wandoan,11841.615,qld,sa2,4225
307011176,Roma,78.0284,qld,sa2,6973
307011177,Roma Region,58626.3624,qld,sa2,5849
307011178,Tara,13208.4392,qld,sa2,4177
307021179,Crows Nest - Rosalie,3250.6881,qld,sa2,8802
307021180,Jondaryan,2130.3447,qld,sa2,7585
307021181,Millmerran,4517.0063,qld,sa2,3325
307021182,Pittsworth,1054.9291,qld,sa2,5913
307021183,Wambo,5700.3325,qld,sa2,17306
307031184,Clifton - Greenmount,1263.9472,qld,sa2,5068
307031185,Southern Downs - East,1634.4229,qld,sa2,4273
307031186,Southern Downs - West,2684.5631,qld,sa2,4700
307031187,Stanthorpe,33.6496,qld,sa2,5459
307031188,Stanthorpe Region,2658.6655,qld,sa2,6020
307031189,Warwick,158.7232,qld,sa2,15380
308011190,Central Highlands - East,18635.1606,qld,sa2,7586
308011191,Central Highlands - West,41551.251,qld,sa2,7945
308011192,Emerald,38.9821,qld,sa2,14119
308031205,Berserker,10.0234,qld,sa2,6807
308031206,Bouldercombe,1348.7805,qld,sa2,1800
308031207,Emu Park,40.8379,qld,sa2,5749
308031208,Frenchville - Mount Archer,30.2572,qld,sa2,9054
308031209,Glenlee - Rockyview,208.0475,qld,sa2,5137
308031210,Gracemere,153.886,qld,sa2,12393
308031211,Lakes Creek,16.8069,qld,sa2,4888
308031212,Mount Morgan,490.6655,qld,sa2,2928
308031213,Norman Gardens,36.0391,qld,sa2,10676
308031214,Park Avenue,4.9631,qld,sa2,5065
308031215,Parkhurst - Kawana,28.4078,qld,sa2,7171
308031216,Rockhampton - West,34.5491,qld,sa2,6002
308031217,Rockhampton City,51.1683,qld,sa2,3253
308031218,Rockhampton Region - East,680.8738,qld,sa2,3405
308031219,Rockhampton Region - North,7572.5912,qld,sa2,4328
308031220,Rockhampton Region - West,4359.2244,qld,sa2,2884
308031221,Shoalwater Bay,3176.9624,qld,sa2,16
308031222,The Range - Allenstown,5.4954,qld,sa2,8146
308031223,Yeppoon,78.5555,qld,sa2,19003
308041528,Banana,28531.2933,qld,sa2,8424
308041529,Biloela,18.8932,qld,sa2,5803
308051530,Agnes Water - Miriam Vale,3772.801,qld,sa2,6213
308051531,Boyne Island - Tannum Sands,122.9585,qld,sa2,10060
308051532,Callemondah,32.726,qld,sa2,20
308051533,Clinton - New Auckland,22.7815,qld,sa2,14124
308051534,Gladstone,10.2312,qld,sa2,6103
308051535,Gladstone Hinterland,6465.4027,qld,sa2,11636
308051536,Kin Kora - Sun Valley,2.6877,qld,sa2,3591
308051537,South Trees,24.1106,qld,sa2,0
308051538,Telina - Toolooa,23.5131,qld,sa2,6482
308051539,West Gladstone,7.0739,qld,sa2,4750
309011224,Broadbeach Waters,5.3144,qld,sa2,8241
309011225,Burleigh Heads,8.5593,qld,sa2,9280
309011226,Burleigh Waters,6.7193,qld,sa2,14803
309011227,Mermaid Beach - Broadbeach,2.9988,qld,sa2,13141
309011228,Mermaid Waters,7.0845,qld,sa2,12787
309011229,Miami,2.9963,qld,sa2,7362
309021230,Coolangatta,1.9003,qld,sa2,6383
309021231,Currumbin - Tugun,7.9265,qld,sa2,12160
309021232,Currumbin Waters,9.9207,qld,sa2,9614
309021233,Elanora,8.8935,qld,sa2,12925
309021234,Palm Beach,6.3315,qld,sa2,15585
309031235,Arundel,9.7383,qld,sa2,10746
309031236,Biggera Waters,3.1747,qld,sa2,9764
309031237,Coombabah,11.6056,qld,sa2,10625
309031238,Labrador,4.9957,qld,sa2,19517
309031239,Paradise Point - Hollywell,5.6629,qld,sa2,9885
309031240,Runaway Bay,5.4921,qld,sa2,9531
309041241,Guanaba - Springbrook,303.7769,qld,sa2,4426
309041242,Tamborine - Canungra,524.1823,qld,sa2,15274
309051243,Currumbin Valley - Tallebudgera,114.4722,qld,sa2,7595
309051244,Mudgeeraba - Bonogin,66.6425,qld,sa2,19487
309051245,Reedy Creek - Andrews,8.0893,qld,sa2,8598
309061246,Carrara,14.5907,qld,sa2,13065
309061247,Highland Park,4.6312,qld,sa2,8533
309061248,Nerang - Mount Nathan,61.4986,qld,sa2,21683
309061249,Pacific Pines - Gaven,16.4182,qld,sa2,19606
309061250,Worongary - Tallai,26.0146,qld,sa2,8329
309071251,Coomera,24.6577,qld,sa2,16611
309071252,Helensvale,20.1329,qld,sa2,17792
309071253,Hope Island,55.7798,qld,sa2,12922
309071254,Jacobs Well - Alberton,153.7124,qld,sa2,3931
309071255,Ormeau - Yatala,72.1503,qld,sa2,22252
309071256,Oxenford - Maudsland,26.8573,qld,sa2,17149
309071257,Pimpama,40.7288,qld,sa2,16134
309071258,Upper Coomera - Willow Vale,125.8424,qld,sa2,34892
309081259,Clear Island Waters,4.4005,qld,sa2,4236
309081260,Merrimac,8.3221,qld,sa2,7493
309081261,Robina,14.9592,qld,sa2,25501
309081262,Varsity Lakes,5.9507,qld,sa2,16458
309091263,Ashmore,6.8309,qld,sa2,12486
309091264,Molendinar,7.6539,qld,sa2,6676
309091265,Parkwood,6.2058,qld,sa2,9016
309091540,Southport - North,7.6161,qld,sa2,16147
309091541,Southport - South,6.6527,qld,sa2,18554
309101267,Benowa,6.5537,qld,sa2,9341
309101268,Bundall,3.902,qld,sa2,4847
309101269,Main Beach,3.5492,qld,sa2,4153
309101270,Surfers Paradise,5.7961,qld,sa2,26512
310011271,Darra - Sumner,7.464,qld,sa2,5212
310011272,Durack,4.3652,qld,sa2,8459
310011273,Forest Lake - Doolandella,15.0377,qld,sa2,30067
310011274,Inala - Richlands,10.8744,qld,sa2,19575
310011275,Oxley (Qld),6.9162,qld,sa2,8387
310011276,Wacol,19.0567,qld,sa2,6258
310021277,Boonah,2099.4271,qld,sa2,12519
310021278,Esk,1889.6919,qld,sa2,5353
310021279,Lake Manchester - England Creek,112.8254,qld,sa2,3
310021280,Lockyer Valley - East,741.5888,qld,sa2,21111
310021281,Lowood,617.6974,qld,sa2,14933
310021282,Rosewood,674.5527,qld,sa2,12550
310031283,Brassall,8.2061,qld,sa2,11872
310031284,Bundamba,17.2488,qld,sa2,9532
310031285,Churchill - Yamanto,9.3656,qld,sa2,7160
310031286,Ipswich - Central,7.8712,qld,sa2,6866
310031287,Ipswich - East,11.4813,qld,sa2,18901
310031288,Ipswich - North,65.1896,qld,sa2,5007
310031289,Karalee - Barellan Point,19.2137,qld,sa2,5968
310031290,Karana Downs,62.1929,qld,sa2,6310
310031291,Leichhardt - One Mile,20.2238,qld,sa2,8431
310031292,North Ipswich - Tivoli,9.564,qld,sa2,6615
310031293,Raceview,9.1487,qld,sa2,15888
310031294,Ripley,130.5659,qld,sa2,6411
310031295,Riverview,7.7848,qld,sa2,3101
310041296,Bellbird Park - Brookwater,16.103,qld,sa2,16554
310041297,Camira - Gailes,9.396,qld,sa2,9579
310041298,Carole Park,4.0275,qld,sa2,4
310041299,Collingwood Park - Redbank,15.7432,qld,sa2,9084
310041300,Goodna,7.8594,qld,sa2,11531
310041301,New Chum,5.9998,qld,sa2,0
310041302,Redbank Plains,19.3743,qld,sa2,22124
310041303,Springfield,6.6757,qld,sa2,7285
310041304,Springfield Lakes,18.4141,qld,sa2,19143
311011305,Beaudesert,1628.0131,qld,sa2,14790
311021306,Beenleigh,7.6722,qld,sa2,8546
311021307,Eagleby,13.816,qld,sa2,14149
311021308,Edens Landing - Holmview,6.6117,qld,sa2,8361
311021309,Mount Warren Park,4.2169,qld,sa2,5988
311021310,Wolffdene - Bahrs Scrub,27.8338,qld,sa2,6631
311031311,Boronia Heights - Park Ridge,31.9523,qld,sa2,13073
311031312,Browns Plains,7.329,qld,sa2,7726
311031313,Chambers Flat - Logan Reserve,36.3071,qld,sa2,5913
311031314,Crestmead,6.9676,qld,sa2,12718
311031315,Greenbank Military Camp,40.5687,qld,sa2,0
311031316,Hillcrest,9.3798,qld,sa2,8653
311031317,Marsden,6.9167,qld,sa2,15934
311031318,Munruben - Park Ridge South,20.7728,qld,sa2,4829
311031319,Regents Park - Heritage Park,9.385,qld,sa2,16729
311041320,Greenbank,258.4524,qld,sa2,13954
311041321,Jimboomba,249.6587,qld,sa2,31156
311041322,Logan Village,74.3213,qld,sa2,7879
311051323,Bethania - Waterford,12.6296,qld,sa2,12050
311051324,Cornubia - Carbrook,37.5373,qld,sa2,9083
311051325,Loganholme - Tanah Merah,13.2828,qld,sa2,11576
311051326,Loganlea,11.3071,qld,sa2,11428
311051327,Shailer Park,8.0261,qld,sa2,12299
311051328,Waterford West,5.9446,qld,sa2,7566
311061329,Daisy Hill,8.9794,qld,sa2,6974
311061330,Kingston (Qld.),6.8058,qld,sa2,10612
311061331,Logan Central,5.1335,qld,sa2,6442
311061332,Rochedale South - Priestdale,13.0112,qld,sa2,16339
311061333,Slacks Creek,8.3056,qld,sa2,10646
311061334,Springwood,6.1501,qld,sa2,9682
311061335,Underwood,4.1871,qld,sa2,6874
311061336,Woodridge,4.67,qld,sa2,12805
312011337,Bowen,52.6281,qld,sa2,9287
312011338,Broadsound - Nebo,27991.3921,qld,sa2,8143
312011339,Clermont,27669.8866,qld,sa2,3703
312011340,Collinsville,21092.2365,qld,sa2,3262
312011341,Moranbah,3046.6387,qld,sa2,9088
312021342,Andergrove - Beaconsfield,17.556,qld,sa2,15412
312021343,East Mackay,4.6173,qld,sa2,3543
312021344,Eimeo - Rural View,22.1194,qld,sa2,12836
312021345,Eungella Hinterland,2048.7748,qld,sa2,16
312021346,Mackay,3.973,qld,sa2,3646
312021347,Mackay Harbour,10.1718,qld,sa2,554
312021348,Mount Pleasant - Glenella,56.1818,qld,sa2,10962
312021349,North Mackay,9.6827,qld,sa2,5968
312021350,Ooralea - Bakers Creek,48.6972,qld,sa2,5230
312021351,Pioneer Valley,1184.1722,qld,sa2,8425
312021352,Sarina,1439.646,qld,sa2,11597
312021353,Seaforth - Calen,2104.086,qld,sa2,8176
312021354,Shoal Point - Bucasia,17.8539,qld,sa2,6011
312021355,Slade Point,8.893,qld,sa2,3234
312021356,South Mackay,6.8909,qld,sa2,6595
312021357,Walkerston - Eton,624.1895,qld,sa2,8177
312021358,West Mackay,5.7909,qld,sa2,6157
312031359,Airlie - Whitsundays,304.0111,qld,sa2,14054
312031360,Cape Conway,295.3659,qld,sa2,0
312031361,Proserpine,2074.6506,qld,sa2,8447
313011362,Beachmere - Sandstone Point,110.0961,qld,sa2,16074
313011363,Bribie Island,145.3505,qld,sa2,19270
313021364,Burpengary - East,27.2033,qld,sa2,4356
313021365,Caboolture,74.4529,qld,sa2,29144
313021366,Caboolture - South,13.9768,qld,sa2,21911
313021367,Elimbah,101.1794,qld,sa2,4137
313021368,Morayfield - East,8.5225,qld,sa2,9152
313021369,Wamuran,89.386,qld,sa2,4253
313031370,Kilcoy,2863.2648,qld,sa2,5605
313031371,Woodford - D'Aguilar,525.0208,qld,sa2,8573
313041372,Burpengary,22.3343,qld,sa2,14855
313041373,Deception Bay,31.878,qld,sa2,23214
313041374,Morayfield,24.9311,qld,sa2,5021
313041375,Narangba,37.7088,qld,sa2,20253
313041376,Upper Caboolture,55.5614,qld,sa2,3254
313051377,Clontarf,6.3079,qld,sa2,8450
313051378,Margate - Woody Point,4.2806,qld,sa2,12260
313051379,Redcliffe,4.1828,qld,sa2,10763
313051380,Rothwell - Kippa-Ring,15.3908,qld,sa2,17683
313051542,Scarborough - Newport - Moreton Island,183.4277,qld,sa2,13347
314011382,Albany Creek,9.7817,qld,sa2,16499
314011383,Cashmere,45.2329,qld,sa2,20650
314011384,Dayboro,406.8379,qld,sa2,9127
314011385,Eatons Hill,9.1057,qld,sa2,8294
314011386,The Hills District,31.6238,qld,sa2,24424
314011387,Samford Valley,166.0989,qld,sa2,12383
314021388,Dakabin - Kallangur,16.637,qld,sa2,26374
314021389,Murrumba Downs - Griffin,22.5196,qld,sa2,21121
314021390,North Lakes - Mango Hill,27.1609,qld,sa2,35844
314031391,Bray Park,4.4865,qld,sa2,10662
314031392,Lawnton,9.2992,qld,sa2,6262
314031393,Petrie,6.7374,qld,sa2,9041
314031394,Strathpine - Brendale,17.8734,qld,sa2,13185
315011395,Aurukun,7423.989,qld,sa2,1382
315011396,Cape York,112960.6967,qld,sa2,8174
315011397,Croydon - Etheridge,68697.198,qld,sa2,1092
315011398,Kowanyama - Pormpuraaw,6950.6982,qld,sa2,1810
315011399,Northern Peninsula,1052.0676,qld,sa2,3069
315011400,Tablelands,52403.0178,qld,sa2,6215
315011401,Torres,883.731,qld,sa2,3848
315011402,Torres Strait Islands,490.031,qld,sa2,4994
315011403,Weipa,16.1611,qld,sa2,4178
315021404,Carpentaria,114445.7683,qld,sa2,5086
315021405,Mount Isa,62.8098,qld,sa2,18588
315021406,Mount Isa Region,84056.1136,qld,sa2,3346
315021407,Northern Highlands,108517.4841,qld,sa2,3119
315031408,Barcaldine - Blackall,83919.9037,qld,sa2,4715
315031409,Charleville,40699.7585,qld,sa2,4318
315031410,Far Central West,271279.763,qld,sa2,2146
315031411,Far South West,188751.2847,qld,sa2,2701
315031412,Longreach,40572.2443,qld,sa2,3530
316011413,Buderim - North,24.1124,qld,sa2,17695
316011414,Buderim - South,30.1384,qld,sa2,17351
